%time,field.header.seq,field.header.stamp,field.header.frame_id,field.spi1_miss,field.spi2_miss,field.uart_miss,field.objects0.slot,field.objects0.code,field.objects0.adc1,field.objects0.adc2,field.objects0.adc3,field.objects0.adc4,field.objects0.adc5,field.objects0.adc6,field.objects0.adc7,field.objects0.adc8,field.objects0.adc9,field.objects0.adc10,field.objects0.adc11,field.objects0.adc12,field.objects0.adc13,field.objects0.adc14,field.objects0.adc15,field.objects0.adc16
1448859424173539481,9969,1448859424173176341,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859424189485402,9970,1448859424189155778,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,599,579,582,0,0,0,0,0
1448859424204519035,9971,1448859424204116990,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859424219489291,9972,1448859424219133982,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,597,577,580,0,0,0,0,0
1448859424234586692,9973,1448859424234190233,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,593,574,578,0,0,0,0,0
1448859424249414134,9974,1448859424249081687,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,599,578,582,0,0,0,0,0
1448859424264560139,9975,1448859424264168190,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859424279451750,9976,1448859424279110754,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,598,578,581,0,0,0,0,0
1448859424294565522,9977,1448859424294140771,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,593,574,578,0,0,0,0,0
1448859424309458905,9978,1448859424309069509,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859424324515582,9979,1448859424324127549,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859424339482734,9980,1448859424339094751,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859424354495921,9981,1448859424354098396,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,593,574,578,0,0,0,0,0
1448859424369523656,9982,1448859424369142906,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859424384486272,9983,1448859424384087311,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859424399496660,9984,1448859424399093958,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859424414458965,9985,1448859424414068265,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,592,574,577,0,0,0,0,0
1448859424429460658,9986,1448859424429068556,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859424444345029,9987,1448859424443959408,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859424459401622,9988,1448859424459008541,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,601,580,583,0,0,0,0,0
1448859424474368724,9989,1448859424473967691,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,592,574,577,0,0,0,0,0
1448859424489363444,9990,1448859424488969231,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859424504339033,9991,1448859424503950790,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,599,578,582,0,0,0,0,0
1448859424519386134,9992,1448859424518886104,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859424534343631,9993,1448859424533944599,,-3,-3,0,41,1048575,0,0,0,0,0,0,0,0,592,574,578,0,0,0,0,0
1448859424549340503,9994,1448859424548946636,,3,3,-3,40,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859424564316188,9995,1448859424563927671,,0,0,3,39,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859424579326491,9996,1448859424578930557,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859424594336763,9997,1448859424593928200,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,595,576,579,0,0,0,0,0
1448859424609334915,9998,1448859424608921935,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859424624320369,9999,1448859424623932773,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,598,577,581,0,0,0,0,0
1448859424640165785,10000,1448859424639807215,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859424655224685,10001,1448859424654830338,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859424670085882,10002,1448859424669731184,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859424685198029,10003,1448859424684803501,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859424700163698,10004,1448859424699792984,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859424715134277,10005,1448859424714733576,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,598,577,581,0,0,0,0,0
1448859424730052974,10006,1448859424729695881,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859424745169024,10007,1448859424744775004,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859424760065355,10008,1448859424759710852,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859424775144188,10009,1448859424774757601,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859424790129531,10010,1448859424789736470,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859424805123515,10011,1448859424804730230,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859424819987085,10012,1448859424819619144,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859424835104789,10013,1448859424834713468,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,601,579,583,0,0,0,0,0
1448859424849955250,10014,1448859424849592361,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859424864971721,10015,1448859424864578282,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859424880022673,10016,1448859424879632946,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859424895008464,10017,1448859424894616382,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859424910036989,10018,1448859424909539879,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,595,577,580,0,0,0,0,0
1448859424924945298,10019,1448859424924531500,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859424939897561,10020,1448859424939523162,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859424954967913,10021,1448859424954573102,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859424969964268,10022,1448859424969574531,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,594,576,580,0,0,0,0,0
1448859424984943287,10023,1448859424984552367,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,597,577,580,0,0,0,0,0
1448859424999848453,10024,1448859424999482644,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859425014932859,10025,1448859425014537746,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859425029695079,10026,1448859425029456785,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859425045888451,10027,1448859425045496943,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859425060833493,10028,1448859425060443358,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859425075875643,10029,1448859425075478255,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859425090846995,10030,1448859425090455517,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859425105847368,10031,1448859425105454457,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,595,577,580,0,0,0,0,0
1448859425120818049,10032,1448859425120431011,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,599,578,583,0,0,0,0,0
1448859425135823832,10033,1448859425135432913,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859425150712660,10034,1448859425150380317,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,599,578,582,0,0,0,0,0
1448859425165803879,10035,1448859425165413845,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859425180714782,10036,1448859425180356112,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859425195790821,10037,1448859425195396564,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,601,580,583,0,0,0,0,0
1448859425210693618,10038,1448859425210338382,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859425225770200,10039,1448859425225377316,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859425240673980,10040,1448859425240315029,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859425255749007,10041,1448859425255356327,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859425270671699,10042,1448859425270321799,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425285722751,10043,1448859425285333920,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859425300799030,10044,1448859425300315604,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,595,576,579,0,0,0,0,0
1448859425315581424,10045,1448859425315198208,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425330578694,10046,1448859425330225697,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425345631241,10047,1448859425345238220,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,596,577,581,0,0,0,0,0
1448859425360479537,10048,1448859425360150592,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,594,575,579,0,0,0,0,0
1448859425375633132,10049,1448859425375242289,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,599,579,582,0,0,0,0,0
1448859425390464587,10050,1448859425390118602,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859425405607010,10051,1448859425405216575,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425420433684,10052,1448859425420106104,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,593,575,578,0,0,0,0,0
1448859425435472775,10053,1448859425435136727,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,599,578,582,0,0,0,0,0
1448859425450442945,10054,1448859425450079297,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425465525596,10055,1448859425465132712,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859425481487380,10056,1448859425481097546,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,593,575,578,0,0,0,0,0
1448859425496489337,10057,1448859425496095631,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425511470070,10058,1448859425511079448,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859425526494055,10059,1448859425526069208,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425541447369,10060,1448859425541052838,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,592,574,578,0,0,0,0,0
1448859425556437428,10061,1448859425556055676,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425571427806,10062,1448859425571040488,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859425586469724,10063,1448859425586030471,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,602,581,585,0,0,0,0,0
1448859425601412373,10064,1448859425601017047,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,593,575,579,0,0,0,0,0
1448859425616411903,10065,1448859425616017612,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425631349372,10066,1448859425630961593,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859425646333977,10067,1448859425645945877,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0,49,1048575,0,0,0,0,0,0,0,0,601,580,583,0,0,0,0,0
1448859425661388864,10068,1448859425660997233,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859425676370012,10069,1448859425675979369,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859425691371466,10070,1448859425690982314,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,599,579,582,0,0,0,0,0
1448859425706402984,10071,1448859425705982176,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859425721330232,10072,1448859425720943602,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,595,577,580,0,0,0,0,0
1448859425736354828,10073,1448859425735963027,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859425751294796,10074,1448859425750902270,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,598,579,582,0,0,0,0,0
1448859425766328553,10075,1448859425765900548,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425781255486,10076,1448859425780864710,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,596,577,581,0,0,0,0,0
1448859425796296139,10077,1448859425795903893,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859425811295575,10078,1448859425810909072,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425826340226,10079,1448859425825906549,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859425841210317,10080,1448859425840819949,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425856215406,10081,1448859425855823221,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859425871017972,10082,1448859425870721006,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859425886201820,10083,1448859425885805618,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425901172143,10084,1448859425900782893,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859425917125557,10085,1448859425916729793,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,595,576,579,0,0,0,0,0
1448859425932130495,10086,1448859425931739081,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,598,577,581,0,0,0,0,0
1448859425947019824,10087,1448859425946644553,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425962120336,10088,1448859425961726373,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859425977088688,10089,1448859425976702586,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,593,575,578,0,0,0,0,0
1448859425992084381,10090,1448859425991698997,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859426007075575,10091,1448859426006685160,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859426021981562,10092,1448859426021597201,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426037046823,10093,1448859426036659626,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,592,574,577,0,0,0,0,0
1448859426052010664,10094,1448859426051628745,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859426067037228,10095,1448859426066643960,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859426082031355,10096,1448859426081642761,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859426097008998,10097,1448859426096619645,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,594,575,579,0,0,0,0,0
1448859426112020213,10098,1448859426111626631,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859426126999850,10099,1448859426126605974,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859426142000904,10100,1448859426141605738,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859426157005935,10101,1448859426156608878,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,595,576,579,0,0,0,0,0
1448859426171855313,10102,1448859426171500028,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859426186944408,10103,1448859426186553596,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426201917823,10104,1448859426201532486,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859426216902344,10105,1448859426216506871,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,597,578,581,0,0,0,0,0
1448859426231903778,10106,1448859426231507369,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859426246884538,10107,1448859426246495456,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859426261881754,10108,1448859426261490012,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,601,580,583,0,0,0,0,0
1448859426276871995,10109,1448859426276485356,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426291864392,10110,1448859426291472480,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859426306813768,10111,1448859426306427095,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426321836505,10112,1448859426321449505,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426336848379,10113,1448859426336453708,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859426351829012,10114,1448859426351438510,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859426367794846,10115,1448859426367393296,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859426382760518,10116,1448859426382373110,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859426397761078,10117,1448859426397369638,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426412735642,10118,1448859426412348257,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859426427719672,10119,1448859426427326802,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859426442604615,10120,1448859426442270641,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859426457720239,10121,1448859426457331111,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426472691068,10122,1448859426472302520,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859426487693767,10123,1448859426487308978,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,595,576,579,0,0,0,0,0
1448859426502550627,10124,1448859426502198134,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859426517681500,10125,1448859426517291349,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426532656874,10126,1448859426532266770,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426547618811,10127,1448859426547227654,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,594,575,579,0,0,0,0,0
1448859426562545171,10128,1448859426562184246,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,599,579,582,0,0,0,0,0
1448859426577634551,10129,1448859426577249588,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859426592502579,10130,1448859426592162912,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,599,580,583,0,0,0,0,0
1448859426607479717,10131,1448859426607125423,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,593,575,579,0,0,0,0,0
1448859426622472207,10132,1448859426622107309,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859426637591611,10133,1448859426637201607,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859426652573637,10134,1448859426652188090,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,602,581,585,0,0,0,0,0
1448859426667552596,10135,1448859426667167833,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,595,575,579,0,0,0,0,0
1448859426682486650,10136,1448859426682094841,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,599,579,582,0,0,0,0,0
1448859426697548841,10137,1448859426697153070,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859426712519080,10138,1448859426712127259,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859426727473717,10139,1448859426727082884,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859426742543676,10140,1448859426742131962,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426757508364,10141,1448859426757113041,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859426772505049,10142,1448859426772114146,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426787486721,10143,1448859426787094679,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859426803449146,10144,1448859426803054391,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426818476422,10145,1448859426818038887,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859426833428904,10146,1448859426833033955,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859426848397517,10147,1448859426848009130,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,596,577,581,0,0,0,0,0
1448859426863321715,10148,1448859426862937020,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859426878427364,10149,1448859426877995949,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,599,580,583,0,0,0,0,0
1448859426893367756,10150,1448859426892976094,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,601,581,585,0,0,0,0,0
1448859426908346528,10151,1448859426907956103,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,597,578,581,0,0,0,0,0
1448859426923285731,10152,1448859426922902609,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,596,576,580,0,0,0,0,0
1448859426938355426,10153,1448859426937960062,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426953329489,10154,1448859426952938082,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,601,581,585,0,0,0,0,0
1448859426968325177,10155,1448859426967939586,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859426983274055,10156,1448859426982883687,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,594,576,579,0,0,0,0,0
1448859426998353632,10157,1448859426997918765,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859427013308913,10158,1448859427012917014,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859427028316889,10159,1448859427027921322,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859427043325589,10160,1448859427042925141,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,593,575,579,0,0,0,0,0
1448859427058329985,10161,1448859427057925404,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,599,579,582,0,0,0,0,0
1448859427073291390,10162,1448859427072925187,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859427088257444,10163,1448859427087837606,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859427102984988,10164,1448859427102714070,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,593,575,578,0,0,0,0,0
1448859427117983657,10165,1448859427117704010,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859427132974857,10166,1448859427132693272,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,600,580,583,0,0,0,0,0
1448859427148196690,10167,1448859427147788609,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859427163181788,10168,1448859427162791757,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,592,574,578,0,0,0,0,0
1448859427178135699,10169,1448859427177755738,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859427193164806,10170,1448859427192774791,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,600,579,583,0,0,0,0,0
1448859427208115213,10171,1448859427207727758,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,601,580,584,0,0,0,0,0
1448859427223031807,10172,1448859427222688074,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,593,575,579,0,0,0,0,0
1448859427238200570,10173,1448859427237756353,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,597,577,581,0,0,0,0,0
1448859427253138978,10174,1448859427252746992,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,599,579,583,0,0,0,0,0
1448859427269031308,10175,1448859427268638764,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,601,581,584,0,0,0,0,0
1448859427284028681,10176,1448859427283634855,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,595,576,580,0,0,0,0,0
1448859427299112872,10177,1448859427298643709,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,596,577,581,0,0,0,0,0
1448859427314062679,10178,1448859427313668097,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
1448859427329031729,10179,1448859427328645503,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,600,580,584,0,0,0,0,0
1448859427344037107,10180,1448859427343645914,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,598,578,581,0,0,0,0,0
1448859427359045710,10181,1448859427358653508,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,596,577,580,0,0,0,0,0
1448859427374019295,10182,1448859427373622145,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,598,578,582,0,0,0,0,0
