%time,field.header.seq,field.header.stamp,field.header.frame_id,field.poses0.name,field.poses0.position.x,field.poses0.position.y,field.poses0.position.z,field.poses0.orientation.x,field.poses0.orientation.y,field.poses0.orientation.z,field.poses0.orientation.w,field.poses0.pose_updated,field.poses1.name,field.poses1.position.x,field.poses1.position.y,field.poses1.position.z,field.poses1.orientation.x,field.poses1.orientation.y,field.poses1.orientation.z,field.poses1.orientation.w,field.poses1.pose_updated,field.poses2.name,field.poses2.position.x,field.poses2.position.y,field.poses2.position.z,field.poses2.orientation.x,field.poses2.orientation.y,field.poses2.orientation.z,field.poses2.orientation.w,field.poses2.pose_updated
1448859455571454461,28607,1448859455571058884,,sensor,-0.879870986938,0.0120965300798,0.21260459137,-0.000253894359345,-0.00862041935163,0.00663625797555,0.999940790241,1,emitter,1.0209637146,-0.602709609985,0.729801101685,-0.0836023623665,-0.0612462377049,0.327271908937,0.939229812663,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455581397375,28608,1448859455581006339,,sensor,-0.879898773193,0.0121169392467,0.212603813171,-0.000376150103267,-0.00861783008819,0.00662535710546,0.99994084633,1,emitter,1.01781770325,-0.60791998291,0.727687927246,-0.0261881992733,-0.0669980138431,0.325030589025,0.942963711157,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455591406010,28609,1448859455591010546,,sensor,-0.879733184814,0.01219726789,0.212454788208,-0.000780386452401,-0.00703210607545,0.00654674567016,0.999953539222,1,emitter,1.01697016907,-0.611276000977,0.727815353394,-0.0302082542188,-0.0662410596424,0.32635354186,0.94243989151,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455601192810,28610,1448859455600824606,,sensor,-0.879914978027,0.0121275490522,0.212565376282,-0.000437785029548,-0.0089705307333,0.00673270776243,0.9999370023,1,emitter,1.01600149536,-0.615818496704,0.728118850708,-0.0276577553977,-0.0679960342452,0.33191740921,0.940447989714,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455611415226,28611,1448859455611015630,,sensor,-0.879757537842,0.0121655119658,0.212357662201,-3.19879395718e-05,-0.00696509420822,0.0069350862395,0.999951694342,1,emitter,1.01419110107,-0.619316680908,0.728337036133,-0.0292534046805,-0.0684695967653,0.325259462976,0.942688938292,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455621401987,28612,1448859455621008709,,sensor,-0.879723495483,0.0122123041153,0.212455196381,-0.000699924840002,-0.00692618052505,0.00668498593642,0.999953423461,1,emitter,1.0128817749,-0.622973175049,0.728463729858,-0.0243134983223,-0.0733633805359,0.323533471647,0.94305501479,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455631373407,28613,1448859455631058136,,sensor,-0.879730224609,0.0122024309635,0.212437591553,-0.000691606005174,-0.00701631641222,0.00667850011146,0.999952844199,1,emitter,1.0113052063,-0.627022125244,0.728625274658,-0.0253836801804,-0.0733549324861,0.326653024551,0.941951444721,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455642303401,28614,1448859455641868477,,sensor,-0.879717178345,0.0121415685415,0.212341362,-6.85419338256e-05,-0.00686039579949,0.00677037707526,0.999953545054,1,emitter,1.00972403343,-0.630948978505,0.728925977111,-0.0133508935463,-0.0754432301403,0.31766714524,0.94510192969,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455651233793,28615,1448859455650845503,,sensor,-0.879873214722,0.0121359415054,0.212617355347,-0.000665376526183,-0.00853076906335,0.00626696943539,0.999943752592,1,emitter,1.00843347168,-0.634575790405,0.729534362793,-0.021139903818,-0.0718007012081,0.326293888193,0.942300409795,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455661302243,28616,1448859455660942931,,sensor,-0.879737808228,0.0121892971992,0.212426280975,-0.000703931243471,-0.00705587483695,0.00674732079875,0.999952095239,1,emitter,1.0071295929,-0.638052307129,0.730231262207,-0.0212838896424,-0.0713394904149,0.32391129724,0.943153828741,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455671361251,28617,1448859455670970926,,sensor,-0.879812194824,0.0122151558399,0.212514492035,-0.000822168222424,-0.00671421076407,0.00628978211539,0.999957340117,1,emitter,1.0037331543,-0.642341796875,0.728899398804,0.0393036439142,-0.0750603916046,0.318680440151,0.944067761473,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455681386653,28618,1448859455680989198,,sensor,-0.879753631592,0.0122066544294,0.212438304901,-0.000642574881786,-0.00707818457352,0.00669509396919,0.999952329922,1,emitter,1.00355532837,-0.646294921875,0.731544631958,-0.0255070319547,-0.0702768990059,0.329584645655,0.941161256181,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455691518780,28619,1448859455691158240,,sensor,-0.879713500977,0.0122035118341,0.212422546387,-0.000625181913965,-0.0068857719947,0.00665505856416,0.999953951683,1,emitter,1.00080735779,-0.648887649536,0.730569717407,-0.0449433967497,-0.0435228489388,0.336986300825,0.939428595352,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455701233261,28620,1448859455700840186,,sensor,-0.879743225098,0.0121877986193,0.212296661377,-0.000215696100358,-0.00706273255886,0.00685722678658,0.999951523687,1,emitter,1.00066964722,-0.653759399414,0.732975860596,-0.0294780295618,-0.0625496362284,0.332102809062,0.940705221094,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455711352463,28621,1448859455710958714,,sensor,-0.879839675903,0.0120833553672,0.212471607208,0.000316821389298,-0.00866981764092,0.00699101534723,0.999937927869,1,emitter,0.998993759155,-0.657681381226,0.733551254272,-0.0239502138457,-0.0640062721692,0.33376193555,0.940176874188,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455721366519,28622,1448859455721007421,,sensor,-0.879731521606,0.0121610594392,0.212388931274,-0.000494525795167,-0.00659315009969,0.00648138919323,0.999957137786,1,emitter,0.997849227905,-0.66137109375,0.734305084229,-0.0177177205841,-0.0653679689521,0.335780552099,0.939502278786,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455731293903,28623,1448859455730915642,,sensor,-0.879767868042,0.0121836198568,0.212468326569,-0.000790861731283,-0.00697188797675,0.00660335349898,0.999953580442,1,emitter,0.99615536499,-0.665134765625,0.734523788452,-0.0230159780967,-0.0665493913915,0.33234541436,0.94052536851,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455741235207,28624,1448859455740839737,,sensor,-0.879695495605,0.0121507948637,0.212325637817,7.83477301391e-05,-0.00697982781087,0.00703934250464,0.999950860554,1,emitter,0.995261413574,-0.66850692749,0.734729248047,-0.00100585819561,-0.0716456863709,0.334913403606,0.939520567076,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455751381116,28625,1448859455751018357,,sensor,-0.879866668701,0.0120789121985,0.212539279938,-0.000159727249644,-0.00870749754279,0.00644350215397,0.999941315905,1,emitter,0.992823852539,-0.671851928711,0.735183685303,0.000551938486526,-0.0671595363758,0.329706967193,0.941691354862,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455761461225,28626,1448859455761070008,,sensor,-0.879764526367,0.012214907527,0.212470104218,-0.000825652717829,-0.00716796516432,0.00646342328582,0.999953080265,1,emitter,0.991320465088,-0.675779724121,0.736453475952,-0.0105208086669,-0.0672058635078,0.329286743552,0.941776472958,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455771394712,28627,1448859455771002734,,sensor,-0.879764587402,0.0121508541107,0.212377559662,-0.000421209195452,-0.00640569544823,0.00670364998359,0.999956924435,1,emitter,0.989855041504,-0.679598052979,0.736803527832,-0.0117717082742,-0.0707406329122,0.331610923798,0.940686656096,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455782045739,28628,1448859455781647613,,sensor,-0.879866973877,0.012094727695,0.212585681915,-0.000294233868238,-0.00865097320536,0.00669990371717,0.999940090895,1,emitter,0.987846206665,-0.683125717163,0.737379119873,-0.0159512950362,-0.0692076847242,0.331703444346,0.940706477904,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455791939229,28629,1448859455791561587,,sensor,-0.879920227051,0.0121104112864,0.212590171814,-0.000432048334748,-0.00879779457237,0.00664925713244,0.999939097908,1,emitter,0.986509017944,-0.686692474365,0.738023132324,-0.020642681355,-0.0683096863056,0.333447411234,0.940064088456,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455801873571,28630,1448859455801452547,,sensor,-0.879809051514,0.0121867779493,0.212537540436,-0.000130002412525,-0.00701063435747,0.00701961627019,0.999950778335,1,emitter,0.984011474609,-0.690314941406,0.738266647339,-0.0254727406174,-0.0638423914163,0.330642798312,0.941249503834,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455811254195,28631,1448859455810895091,,sensor,-0.879772155762,0.0122076772451,0.212476112366,-0.000704243154109,-0.00679901929467,0.00656102986559,0.999955114125,1,emitter,0.982111801147,-0.69395300293,0.738369873047,-0.0159909576312,-0.0636747039227,0.33329475956,0.940534116662,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455821357053,28632,1448859455820961069,,sensor,-0.879733657837,0.0121909651756,0.21242665863,-0.000753963307491,-0.00696221618795,0.00658558294051,0.999953793524,1,emitter,0.980554168701,-0.698251052856,0.738601745605,-0.0175372001898,-0.0639102744264,0.34282184423,0.937059820156,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455831393336,28633,1448859455831003963,,sensor,-0.879824249268,0.0121115787029,0.212569309235,-0.000460937894921,-0.0086178849025,0.00660117018013,0.999940970332,1,emitter,0.978913864136,-0.701762557983,0.738222702026,-0.00990390391684,-0.0673766962564,0.331178247318,0.941107465698,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455841389202,28634,1448859455840995229,,sensor,-0.879755340576,0.0122275067568,0.212447822571,-0.000589517305436,-0.00696966257244,0.00664643745646,0.999953449488,1,emitter,0.977628341129,-0.705573208531,0.738781258536,-0.00961147716232,-0.0632576798279,0.342122528452,0.937474405504,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455851662729,28635,1448859455851287268,,sensor,-0.879901000977,0.0121117076278,0.21262720108,-0.000201531618226,-0.00865262535093,0.00665645743482,0.99994038974,1,emitter,0.976151985937,-0.709087559353,0.73883294134,-0.0101869791054,-0.0623979872195,0.331435533301,0.941357107538,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455861430073,28636,1448859455861033183,,sensor,-0.87973260498,0.0121854864359,0.212416690826,-0.000782464098446,-0.00717593136468,0.00644188374503,0.999953196851,1,emitter,0.974706665039,-0.712798217773,0.738686782837,-0.0152668883601,-0.0621507379676,0.328873859924,0.942202840236,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455871453962,28637,1448859455871092179,,sensor,-0.879765930176,0.0121508700252,0.212419586182,-0.000528323504619,-0.00673709459363,0.00666334396819,0.999954965125,1,emitter,0.973149291992,-0.716454086304,0.738706924438,-0.00812462786722,-0.0644823942504,0.330438392796,0.941587213072,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455881196529,28638,1448859455880801410,,sensor,-0.879810531616,0.0122244429588,0.212488872528,-0.0011553482402,-0.00707894788853,0.00622580907685,0.999954895467,1,emitter,0.971646820068,-0.719909942627,0.738519424438,-0.00675345301561,-0.0639829972274,0.329655895899,0.941906342073,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455891184227,28639,1448859455890785633,,sensor,-0.87973348999,0.0121870070696,0.212433837891,-0.000590957527488,-0.00668870058963,0.00662828075766,0.999955487983,1,emitter,0.969711257935,-0.723634933472,0.738477554321,-0.00935267743976,-0.0632351283853,0.327563230385,0.942664402671,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455901600621,28640,1448859455901239379,,sensor,-0.879938995361,0.0121555452347,0.212638786316,-0.000532730621547,-0.00851637614653,0.00619511682848,0.999944402486,1,emitter,0.968484972748,-0.726260125682,0.738923659549,-0.000702148334053,-0.0631939433741,0.331525518158,0.941327181865,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455911190470,28641,1448859455910803626,,sensor,-0.879444335938,0.0120090689659,0.212169082642,-0.00271186289167,-0.00708361578053,0.00428228413153,0.999962064395,1,emitter,0.967013516388,-0.729924558982,0.738577755847,-0.00581475380667,-0.059796116515,0.327878533528,0.942807658189,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455923578955,28642,1448859455923184154,,sensor,-0.879815032959,0.0122049075365,0.212481006622,-0.000860150708064,-0.00667219704076,0.00633620760164,0.999957296289,1,emitter,0.965480223573,-0.733910339108,0.738999511907,-0.0153851569161,-0.0569246606427,0.33316038431,0.941024462107,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455931773180,28643,1448859455931404908,,sensor,-0.879895187378,0.0120906513333,0.212614524841,-0.000335151357433,-0.0088381934396,0.00634564733052,0.99994075163,1,emitter,0.963432495117,-0.737875411987,0.738443939209,-0.0112882224022,-0.0546249411665,0.326638765195,0.943501886013,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455941757161,28644,1448859455941350502,,sensor,-0.87989364624,0.0121050127149,0.212614780426,-0.000250369320499,-0.008542827948,0.00657557845869,0.999941857897,1,emitter,0.961965133667,-0.740735855103,0.738182662964,-0.00556158675904,-0.0583520263147,0.328181101546,0.942794396656,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455951244935,28645,1448859455950850858,,sensor,-0.879814544678,0.0122489458323,0.212430942535,-0.00115987963993,-0.00740693293815,0.00660023310534,0.999950113229,1,emitter,0.959582290649,-0.744540603638,0.73796661377,-0.00820311130934,-0.0572951512918,0.326363117435,0.943470768059,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455961406311,28646,1448859455961043214,,sensor,-0.879760070801,0.0121652884483,0.212461029053,-0.000532623607597,-0.00682251344157,0.00669674112049,0.99995416059,1,emitter,0.958122085571,-0.747905395508,0.737615615845,-0.000229734729197,-0.0609530855308,0.326110630359,0.94336447111,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455971477377,28647,1448859455971059099,,sensor,-0.879691482544,0.0121443690062,0.212318603516,7.39266453814e-05,-0.00682302136832,0.00700637671198,0.999952174656,1,emitter,0.956328018188,-0.75195489502,0.737134292603,-0.00676958028219,-0.0603942848194,0.329642450277,0.942147843026,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455981326406,28648,1448859455980926289,,sensor,-0.879808639526,0.0120570963025,0.212450065613,0.000188242594814,-0.00854616813232,0.00685012762634,0.999939999863,1,emitter,0.955088043213,-0.754896270752,0.737158920288,-0.0172781391409,-0.0570502290621,0.323880652033,0.944218227165,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859455991565213,28649,1448859455991235225,,sensor,-0.879881072998,0.0121041522026,0.212605731964,-0.000536901027295,-0.00890303042151,0.00635659247926,0.99994001896,1,emitter,0.953161483765,-0.758592773437,0.736494827271,-0.00981242452187,-0.0581143290491,0.322804725917,0.944628789531,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456003330555,28650,1448859456002943912,,sensor,-0.879779953003,0.0122358334064,0.212416801453,-0.000636900709741,-0.00708558598053,0.00677364059652,0.999951752147,1,emitter,0.951849807083,-0.761970729341,0.736084117308,-0.0112915723025,-0.0597581421865,0.323598125198,0.944238168158,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456011572267,28651,1448859456011170520,,sensor,-0.879768890381,0.0121826556921,0.212429885864,-0.000599061253543,-0.00712847042696,0.0066290930524,0.999952439449,1,emitter,0.950333282471,-0.765090194702,0.735448822021,-0.00956583675148,-0.0597143109787,0.321820422042,0.944867351425,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456022085976,28652,1448859456021726418,,sensor,-0.879739181519,0.0121836925745,0.21241116333,-0.000459123751869,-0.00725189608958,0.00677227159906,0.999950666556,1,emitter,0.948229449789,-0.768397330174,0.73498126241,-0.00848507942093,-0.0633250404545,0.318812767455,0.945661864509,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456031478076,28653,1448859456031061054,,sensor,-0.879762161255,0.012165604949,0.212366275787,-0.000227538407543,-0.00663466112677,0.00665132853543,0.999955843688,1,emitter,0.947686630249,-0.771999389648,0.734856430054,-0.00968363514646,-0.0629258921706,0.32283654906,0.944310924376,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456041499913,28654,1448859456041109157,,sensor,-0.879807098389,0.0121983274221,0.212498737335,-0.000912189619151,-0.0068849758451,0.00635309068391,0.999955700647,1,emitter,0.945560943604,-0.775534210205,0.734992019653,-0.0154617726831,-0.0601632218951,0.322520937661,0.944521871153,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456052196698,28655,1448859456051864612,,sensor,-0.879850646973,0.0120569438338,0.212459144592,0.000371422707482,-0.00842325415407,0.00697460683469,0.999940131055,1,emitter,0.94339572236,-0.779055172983,0.734284329162,0.00503917329326,-0.0634755582334,0.313976559067,0.947293080623,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456061485890,28656,1448859456061066032,,sensor,-0.879767990112,0.0121799536943,0.212447296143,-0.000723530008729,-0.0068082740207,0.00658735788545,0.999954864294,1,emitter,0.941090087891,-0.78244392395,0.733588775635,-0.0238889076277,-0.0473981230367,0.318843640496,0.946319962243,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456071344849,28657,1448859456070946794,,sensor,-0.879762237549,0.0122082453966,0.212439308167,-0.000589147489672,-0.0068074698335,0.00669453529395,0.999954246182,1,emitter,0.940894866943,-0.785578414917,0.734732177734,-0.0119425224308,-0.0557286470844,0.332644562432,0.941328470374,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456081296731,28658,1448859456080944820,,sensor,-0.879730758667,0.0121636437178,0.212426868439,-0.000615047238089,-0.00697262347949,0.0067453870982,0.99995275088,1,emitter,0.938937438965,-0.788223129272,0.734322753906,-0.00865038266919,-0.0609140256466,0.320207969788,0.945347295148,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456091498403,28659,1448859456091090331,,sensor,-0.879768890381,0.0121657509804,0.212439674377,-0.000629649611084,-0.00706222673537,0.00653760383838,0.999953493034,1,emitter,0.937393173218,-0.791731933594,0.73377293396,0.00149821952583,-0.0586907607926,0.325883478093,0.943585241853,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456101799630,28660,1448859456101409953,,sensor,-0.879728240967,0.012173492074,0.212405387878,-0.00067728701263,-0.0069412965796,0.0066309283158,0.999953694165,1,emitter,0.935634521484,-0.795252548218,0.733856536865,0.000639648319472,-0.0559459184491,0.325159707248,0.944002547582,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456111930762,28661,1448859456111570465,,sensor,-0.879774185181,0.0121742267609,0.212470714569,-0.000715024089303,-0.0071257730337,0.00655967847515,0.999952840247,1,emitter,0.933557373047,-0.79770664978,0.73418460083,0.00922249901412,-0.0602412283421,0.324707526816,0.943849014382,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456121659999,28662,1448859456121275079,,sensor,-0.879847564697,0.0120832003355,0.212440608978,0.000107355359273,-0.0088601469648,0.00681614568531,0.999937511262,1,emitter,0.931570465088,-0.800708648682,0.733786087036,-0.0029749767065,-0.0665988741365,0.318151747036,0.945692976254,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456131860362,28663,1448859456131465473,,sensor,-0.879925354004,0.0121444676518,0.212649269104,-0.000670855798202,-0.00871131325231,0.00625879460237,0.999942243564,1,emitter,0.927574188232,-0.802779602051,0.735588500977,0.0191571000116,-0.0893319389879,0.32572846965,0.941038667779,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456141236341,28664,1448859456140866920,,sensor,-0.879713623047,0.0121394848824,0.212322277069,5.22620689617e-05,-0.00663377433421,0.00699805773022,0.999953507667,1,emitter,0.927856613159,-0.805416015625,0.733896591187,0.00445814958717,-0.0713376698566,0.314452698013,0.946578344605,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456151497394,28665,1448859456151112993,,sensor,-0.879907012939,0.0120984976292,0.212644706726,-0.000512101307667,-0.0084904313392,0.00646013629239,0.999942956857,1,emitter,0.926564239502,-0.80833795166,0.734021484375,-0.00579677042433,-0.0629648343869,0.319948931012,0.945322436329,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456161453055,28666,1448859456161055938,,sensor,-0.879922531128,0.0121014989614,0.212620754242,-0.000323029653741,-0.00875836606552,0.00656756584893,0.999940025079,1,emitter,0.927038284302,-0.811135971069,0.733449905396,-0.00615658492861,-0.0639868286299,0.31499969972,0.946912335647,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456171427144,28667,1448859456171055067,,sensor,-0.879887985229,0.0121125919223,0.212584941864,-0.000361311797928,-0.00871014419464,0.00656638022618,0.999940440973,1,emitter,0.926271087646,-0.813482711792,0.733831375122,-0.00285727331292,-0.0639481527573,0.311826777505,0.947980237441,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456182294916,28668,1448859456181854320,,sensor,-0.879876998901,0.012115650773,0.21255412674,-0.000634671960353,-0.00883156073432,0.00646843242958,0.999939878247,1,emitter,0.925705914383,-0.815993631685,0.734139559832,0.00940770356945,-0.0789372949576,0.313912890607,0.946117907921,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456191517461,28669,1448859456191122463,,sensor,-0.87977255249,0.0121577019691,0.212412620544,-0.000775364159174,-0.00690501502051,0.00641742238656,0.999955267133,1,emitter,0.922589096069,-0.818051803589,0.734032211304,-0.00687234602572,-0.0627638339777,0.307291026397,0.949518666009,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456201433545,28670,1448859456201064639,,sensor,-0.879757202148,0.0121950823069,0.212481292725,-0.000747231681717,-0.00695888716393,0.0067390825616,0.999952799036,1,emitter,0.920860961914,-0.821081893921,0.734186782837,0.00829278816933,-0.0630997211289,0.305416833265,0.950089581469,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456211358891,28671,1448859456210957822,,sensor,-0.879870727539,0.012113871634,0.212604293823,-0.000231013228944,-0.00876143946383,0.00678345922287,0.99993858236,1,emitter,0.919976643418,-0.823809759551,0.734909192433,-0.00261570444143,-0.0636356627863,0.302753616725,0.950938435479,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456221455768,28672,1448859456221052681,,sensor,-0.87990007019,0.0120921464562,0.212620582581,-0.000257692678944,-0.0084251616055,0.00662012216091,0.999942560465,1,emitter,0.918530578613,-0.826024383545,0.73479196167,-0.000641113466615,-0.0614835820055,0.307393458153,0.949593923739,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456231383111,28673,1448859456231018130,,sensor,-0.879814910889,0.0122043991089,0.212498687744,-0.00104426490576,-0.00682549236083,0.00621452004032,0.999956850022,1,emitter,0.917293823242,-0.828915054321,0.734923522949,-0.00255254557294,-0.0576447751282,0.30175811414,0.951636803073,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456241525810,28674,1448859456241099784,,sensor,-0.879500747681,0.0119588054419,0.212187267303,-0.00218166594178,-0.00679129758677,0.00426506532158,0.999965463318,1,emitter,0.917541946411,-0.831788131714,0.733999176025,0.0183142738631,-0.0573556725678,0.305699225944,0.95022255154,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456252145568,28675,1448859456251742027,,sensor,-0.879856170654,0.0120612643957,0.212469779968,0.000236650525011,-0.00863824275062,0.0068617937183,0.99993911842,1,emitter,0.916303923643,-0.833490660873,0.733831135923,0.0252142930563,-0.0552892806397,0.307256774864,0.949684478747,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456261893356,28676,1448859456261534455,,sensor,-0.879798568726,0.0121498562098,0.212453414917,-0.000943442373803,-0.00635617580327,0.00623339923772,0.999959926037,1,emitter,0.915344135245,-0.836089062318,0.733190972063,0.0256437587153,-0.050661089265,0.308525739425,0.94951973112,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456271483443,28677,1448859456271107027,,sensor,-0.879891876221,0.0121074358225,0.212552352905,-0.000333644881898,-0.00885592870613,0.00661685779815,0.99993883733,1,emitter,0.914590170172,-0.838684575775,0.73267317932,0.0308535482976,-0.0510358386045,0.309286954308,0.949096929523,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456281453146,28678,1448859456281045532,,sensor,-0.879834869385,0.0120784425735,0.21246906662,9.77534355948e-05,-0.00845871810822,0.00660314912007,0.999942417819,1,emitter,0.913078308105,-0.84216242981,0.734112335205,-0.00572661715661,-0.0540716595246,0.303081062551,0.951412282355,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456291385501,28679,1448859456291017122,,sensor,-0.879763305664,0.0122353426218,0.212420440674,-0.000750221367736,-0.0070237927829,0.00672919396204,0.999952409593,1,emitter,0.911194458008,-0.844418182373,0.733574462891,-0.0018671781096,-0.0540152521181,0.296653218964,0.953454631256,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456301541118,28680,1448859456301141666,,sensor,-0.87986151123,0.0121159354448,0.212568099976,-0.000325974994655,-0.00849654177004,0.0065778110208,0.999942215791,1,emitter,0.91011618042,-0.847062789917,0.733218902588,-0.00110060013746,-0.052947782116,0.298898403552,0.952814286943,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456311339411,28681,1448859456310935035,,sensor,-0.879761230469,0.0121647757292,0.212450054169,-0.000706569960527,-0.00719521843758,0.00673760022693,0.999951165974,1,emitter,0.90887059021,-0.849875869751,0.732518478394,-0.00401488711542,-0.0508222203631,0.299945349487,0.952593181752,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456321413274,28682,1448859456321033627,,sensor,-0.879765457153,0.0121805912256,0.212377941132,-0.000259384975918,-0.00636077728371,0.00665617694401,0.999957583371,1,emitter,0.907802963257,-0.852178863525,0.731965667725,0.00307568508996,-0.0526126483962,0.298785898031,0.952863807964,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859456331512523,28683,1448859456331102771,,sensor,-0.87986618042,0.0121237113476,0.212575252533,-0.000243067937492,-0.00868854439298,0.00660736834949,0.999940394623,1,emitter,0.906582809448,-0.854638961792,0.731304489136,-0.00108627164721,-0.0529889470544,0.301032127025,0.952140036971,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
